name,count,pcthispanic,pctwhite,pctblack,pctapi,pctaian,pct2prace
Gilbert,777,32.946999999999996,56.757,4.633,5.148,0.386,0.129
Gilberto,295,91.86399999999999,7.457999999999999,0.33899999999999997,0.33899999999999997,0.0,0.0
Gilda,101,31.683000000000003,52.475,10.890999999999998,4.95,0.0,0.0
Gildardo,34,91.176,8.824,0.0,0.0,0.0,0.0
Giles,41,2.439,95.12200000000001,0.0,2.439,0.0,0.0
Gilles,26,0.0,100.0,0.0,0.0,0.0,0.0
Gillian,151,1.325,88.742,7.947,1.9869999999999999,0.0,0.0
Gina,2124,3.8139999999999996,90.301,2.542,3.202,0.094,0.047
Ginette,31,0.0,64.516,32.258,3.2260000000000004,0.0,0.0
Ginger,478,0.628,94.77,2.092,1.6740000000000002,0.628,0.209
Ginny,52,1.923,96.154,0.0,0.0,0.0,1.923
Gino,108,8.333,87.037,0.0,4.63,0.0,0.0
Giovanna,61,14.754000000000001,80.328,1.639,1.639,1.639,0.0
Giovanni,183,22.404,69.399,2.7319999999999998,4.918,0.546,0.0
Girish,50,0.0,8.0,0.0,90.0,2.0,0.0
Gisela,80,35.0,63.75,0.0,1.25,0.0,0.0
Gisele,46,8.696,71.73899999999999,17.391,2.174,0.0,0.0
Giselle,53,32.075,56.604,9.434,1.8869999999999998,0.0,0.0
Gita,40,0.0,37.5,0.0,62.5,0.0,0.0
Giulio,21,0.0,100.0,0.0,0.0,0.0,0.0
Giuseppe,170,4.118,94.118,0.588,0.588,0.588,0.0
Giuseppina,25,0.0,100.0,0.0,0.0,0.0,0.0
Gladys,446,34.080999999999996,41.70399999999999,18.834,5.381,0.0,0.0
Glen,1283,0.701,94.154,1.325,3.741,0.0,0.078
Glenda,799,6.007999999999999,81.477,9.512,2.503,0.375,0.125
Glenn,2798,0.715,91.994,3.074,3.753,0.179,0.28600000000000003
Glenna,126,0.794,93.65100000000001,3.175,1.587,0.0,0.794
Glennon,19,0.0,100.0,0.0,0.0,0.0,0.0
Gloria,2752,26.926,55.342,12.5,4.76,0.218,0.254
Glory,30,0.0,83.333,13.333,3.333,0.0,0.0
Glynn,38,0.0,86.84200000000001,10.526,2.6319999999999997,0.0,0.0
Gonzalo,208,92.788,6.25,0.0,0.9620000000000001,0.0,0.0
Gopal,48,0.0,12.5,0.0,87.5,0.0,0.0
Goran,41,0.0,100.0,0.0,0.0,0.0,0.0
Gordana,26,0.0,100.0,0.0,0.0,0.0,0.0
Gordon,1379,0.435,92.96600000000001,1.6680000000000001,4.423,0.363,0.145
Grace,1136,6.602,64.965,6.337999999999999,21.919,0.17600000000000002,0.0
Gracie,48,18.75,41.667,35.417,2.083,2.083,0.0
Graciela,256,85.54700000000001,14.062999999999999,0.391,0.0,0.0,0.0
Grady,125,2.4,87.2,10.4,0.0,0.0,0.0
Graeme,55,0.0,100.0,0.0,0.0,0.0,0.0
Graham,272,0.0,97.426,1.838,0.368,0.368,0.0
Graig,22,0.0,100.0,0.0,0.0,0.0,0.0
Grant,744,0.26899999999999996,96.102,0.8059999999999999,2.823,0.0,0.0
Graydon,19,0.0,100.0,0.0,0.0,0.0,0.0
Grayson,26,0.0,100.0,0.0,0.0,0.0,0.0
Grazyna,46,2.174,95.652,2.174,0.0,0.0,0.0
Greg,1551,1.354,94.90700000000001,1.483,2.063,0.064,0.129
Gregg,819,0.366,97.55799999999999,0.855,1.2209999999999999,0.0,0.0
Greggory,40,0.0,87.5,10.0,2.5,0.0,0.0
Gregoria,33,69.697,15.152000000000001,3.03,12.120999999999999,0.0,0.0
Gregorio,159,76.73,8.805,0.629,13.835999999999999,0.0,0.0
Gregory,10488,1.068,93.965,3.8710000000000004,0.8959999999999999,0.086,0.114
Greta,184,1.087,82.609,11.957,3.804,0.0,0.5429999999999999
Gretchen,793,0.757,96.97399999999999,1.5130000000000001,0.37799999999999995,0.126,0.252
Gricelda,37,91.89200000000001,8.107999999999999,0.0,0.0,0.0,0.0
Grigor,28,0.0,100.0,0.0,0.0,0.0,0.0
Grigoriy,19,0.0,100.0,0.0,0.0,0.0,0.0
Griselda,114,86.84200000000001,7.895,1.754,3.509,0.0,0.0
Grover,61,3.279,80.328,16.393,0.0,0.0,0.0
Grzegorz,69,0.0,100.0,0.0,0.0,0.0,0.0
Guadalupe,674,94.807,4.748,0.0,0.445,0.0,0.0
Guan,17,0.0,0.0,0.0,100.0,0.0,0.0
Guang,41,0.0,4.878,0.0,95.12200000000001,0.0,0.0
Gudrun,17,0.0,100.0,0.0,0.0,0.0,0.0
Guido,61,18.033,81.96700000000001,0.0,0.0,0.0,0.0
Guillermina,116,93.103,6.897,0.0,0.0,0.0,0.0
Guillermo,542,90.959,6.273,0.0,2.583,0.0,0.185
Gunnar,27,0.0,100.0,0.0,0.0,0.0,0.0
Gunther,19,0.0,100.0,0.0,0.0,0.0,0.0
Guo,73,1.37,0.0,0.0,98.63,0.0,0.0
Gurpreet,50,0.0,26.0,0.0,68.0,6.0,0.0
Gus,110,13.636,80.90899999999999,3.636,1.818,0.0,0.0
Gustav,15,0.0,100.0,0.0,0.0,0.0,0.0
Gustavo,482,90.249,9.129,0.207,0.415,0.0,0.0
Guy,884,1.018,93.439,2.8280000000000003,2.262,0.0,0.452
Gwen,376,1.064,92.287,3.1910000000000003,2.926,0.266,0.266
Gwendolyn,622,1.125,54.18,43.086999999999996,1.125,0.0,0.48200000000000004
Gwyn,31,0.0,96.774,0.0,3.2260000000000004,0.0,0.0
Gwyneth,15,0.0,100.0,0.0,0.0,0.0,0.0
Ha,99,0.0,6.061,0.0,91.919,0.0,2.02
Habib,40,0.0,70.0,7.5,20.0,0.0,2.5
Hae,50,0.0,2.0,0.0,98.0,0.0,0.0
Hai,215,0.465,1.395,0.0,98.14,0.0,0.0
Hailey,41,0.0,87.805,0.0,12.195,0.0,0.0
Haim,19,0.0,100.0,0.0,0.0,0.0,0.0
Hakop,17,0.0,100.0,0.0,0.0,0.0,0.0
Hal,165,0.606,95.758,1.212,2.424,0.0,0.0
Haley,138,0.725,96.37700000000001,1.449,1.449,0.0,0.0
Halina,60,0.0,100.0,0.0,0.0,0.0,0.0
Hallie,68,0.0,97.059,2.9410000000000003,0.0,0.0,0.0
Hamid,131,0.0,74.809,1.527,23.664,0.0,0.0
Hamilton,31,9.677,64.516,9.677,16.129,0.0,0.0
Han,90,0.0,6.667000000000001,0.0,93.333,0.0,0.0
Hana,34,2.9410000000000003,73.529,2.9410000000000003,20.588,0.0,0.0
Hanan,33,0.0,90.90899999999999,0.0,9.091000000000001,0.0,0.0
Hang,85,1.176,3.529,0.0,95.294,0.0,0.0
Hanh,83,0.0,0.0,0.0,100.0,0.0,0.0
Hani,33,0.0,81.818,0.0,18.182000000000002,0.0,0.0
Hank,42,0.0,78.571,0.0,21.429000000000002,0.0,0.0
Hanna,100,2.0,67.0,8.0,23.0,0.0,0.0
Hannah,394,1.2690000000000001,81.726,3.553,12.944,0.254,0.254
Hannelore,28,0.0,100.0,0.0,0.0,0.0,0.0
Hans,307,2.28,92.834,0.6509999999999999,3.583,0.326,0.326
Hany,43,0.0,88.37200000000001,0.0,11.628,0.0,0.0
Hao,148,0.6759999999999999,0.0,0.0,99.324,0.0,0.0
Harald,35,8.571,88.571,0.0,2.8569999999999998,0.0,0.0
Hari,49,0.0,26.531,0.0,69.388,2.041,2.041
Harinder,36,5.556,19.444000000000003,2.778,69.444,2.778,0.0
Harish,50,0.0,16.0,0.0,82.0,0.0,2.0
Harjinder,50,0.0,20.0,0.0,80.0,0.0,0.0
Harlan,125,0.8,94.4,2.4,0.8,1.6,0.0
Harley,123,1.626,93.49600000000001,3.252,1.626,0.0,0.0
Harmony,31,0.0,87.09700000000001,0.0,6.452000000000001,3.2260000000000004,3.2260000000000004
Harold,2340,2.222,88.846,6.966,1.538,0.299,0.128
Harpreet,63,0.0,23.81,0.0,74.60300000000001,1.587,0.0
Harriet,289,0.6920000000000001,83.73700000000001,11.419,3.806,0.0,0.34600000000000003
Harriett,69,1.449,82.609,15.942,0.0,0.0,0.0
Harris,94,3.1910000000000003,79.78699999999999,2.128,12.765999999999998,1.064,1.064
Harrison,86,2.326,67.442,19.767,9.302,1.163,0.0
Harry,1839,1.849,88.309,4.84,4.5680000000000005,0.272,0.163
Harvey,605,2.149,85.455,8.926,3.14,0.0,0.331
Hasan,45,2.222,71.111,2.222,22.221999999999998,2.222,0.0
Hasmik,21,0.0,100.0,0.0,0.0,0.0,0.0
Hassan,111,3.6039999999999996,66.667,9.91,18.018,0.0,1.8019999999999998
Hattie,65,1.538,35.385,60.0,1.538,1.538,0.0
Hau,34,2.9410000000000003,0.0,0.0,94.118,0.0,2.9410000000000003
Haydee,49,81.633,12.245,0.0,6.122000000000001,0.0,0.0
Hayden,30,3.333,83.333,10.0,3.333,0.0,0.0
Hayley,84,0.0,96.429,1.19,1.19,1.19,0.0
Hazel,283,1.767,67.491,20.848000000000003,7.774,0.353,1.767
Heath,240,0.0,97.5,1.25,0.41700000000000004,0.41700000000000004,0.41700000000000004
Heather,5801,0.8959999999999999,97.397,0.8959999999999999,0.517,0.138,0.155
Hector,1110,92.70299999999999,5.495,0.45,1.351,0.0,0.0
Hedy,31,6.452000000000001,77.419,3.2260000000000004,12.902999999999999,0.0,0.0
Hee,54,1.8519999999999999,3.7039999999999997,0.0,92.59299999999999,0.0,1.8519999999999999
Heide,44,2.273,95.455,0.0,0.0,0.0,2.273
Heidi,2183,0.87,97.16,0.366,1.466,0.13699999999999998,0.0
Heike,35,0.0,97.14299999999999,2.8569999999999998,0.0,0.0,0.0
Heinz,47,4.255,91.48899999999999,2.128,2.128,0.0,0.0
Helen,2750,3.3089999999999997,79.345,6.8,10.036,0.145,0.364
Helena,221,6.335,75.113,5.882000000000001,11.765,0.905,0.0
Helene,279,1.075,94.265,2.151,2.509,0.0,0.0
Helga,85,3.529,96.471,0.0,0.0,0.0,0.0
Helmut,32,0.0,100.0,0.0,0.0,0.0,0.0
Hema,32,0.0,15.625,0.0,81.25,3.125,0.0
Hemant,41,0.0,24.39,2.439,68.293,2.439,2.439
Hendrik,20,0.0,100.0,0.0,0.0,0.0,0.0
Heng,40,2.5,2.5,0.0,95.0,0.0,0.0
Henri,45,4.444,71.111,13.333,11.110999999999999,0.0,0.0
Henrietta,97,12.370999999999999,58.763000000000005,26.804000000000002,2.062,0.0,0.0
Henrik,37,0.0,94.595,2.7030000000000003,2.7030000000000003,0.0,0.0
Henry,2758,10.116,66.425,9.101,14.068,0.073,0.218
Henryk,28,0.0,100.0,0.0,0.0,0.0,0.0
Herb,34,0.0,91.176,8.824,0.0,0.0,0.0
Herbert,929,3.2289999999999996,82.131,11.302,2.6910000000000003,0.5379999999999999,0.10800000000000001
Heriberto,142,91.54899999999999,7.746,0.0,0.7040000000000001,0.0,0.0
Herlinda,49,85.714,12.245,2.041,0.0,0.0,0.0
Herman,410,10.0,56.098,23.171,10.732000000000001,0.0,0.0
Hermelinda,40,80.0,10.0,2.5,7.5,0.0,0.0
Herminia,55,63.636,9.091000000000001,0.0,25.455,0.0,1.818
Herminio,35,54.286,14.286,0.0,31.429000000000002,0.0,0.0
Hernan,70,85.714,14.286,0.0,0.0,0.0,0.0
Herve,30,3.333,83.333,10.0,3.333,0.0,0.0
Hetal,34,0.0,11.765,0.0,88.235,0.0,0.0
Hien,115,0.0,1.739,0.0,98.26100000000001,0.0,0.0
Hiep,62,1.6130000000000002,1.6130000000000002,0.0,96.774,0.0,0.0
Hieu,77,1.2990000000000002,2.597,0.0,96.104,0.0,0.0
Hilario,64,85.93799999999999,1.5630000000000002,0.0,12.5,0.0,0.0
Hilary,280,0.0,98.214,0.35700000000000004,0.7140000000000001,0.35700000000000004,0.35700000000000004
Hilda,380,53.158,40.0,3.947,2.3680000000000003,0.0,0.526
Hillary,198,1.01,96.97,0.505,1.01,0.505,0.0
Himanshu,30,0.0,13.333,0.0,86.667,0.0,0.0
Hina,38,0.0,15.789000000000001,0.0,81.579,2.6319999999999997,0.0
Hing,18,0.0,0.0,0.0,100.0,0.0,0.0
Hipolito,48,89.583,4.167,0.0,6.25,0.0,0.0
Hiram,62,41.935,46.773999999999994,4.8389999999999995,6.452000000000001,0.0,0.0
Hiroko,30,0.0,13.333,0.0,86.667,0.0,0.0
Hisham,30,3.333,83.333,0.0,13.333,0.0,0.0
Hitesh,33,0.0,18.182000000000002,0.0,81.818,0.0,0.0
Ho,78,0.0,0.0,0.0,98.71799999999999,0.0,1.2819999999999998
Hoa,171,0.585,0.585,0.0,98.83,0.0,0.0
Hoai,19,0.0,0.0,0.0,100.0,0.0,0.0
Hoan,31,0.0,9.677,0.0,90.323,0.0,0.0
Hoang,153,0.654,1.307,0.0,98.039,0.0,0.0
Hoi,29,0.0,0.0,0.0,100.0,0.0,0.0
Holley,33,0.0,100.0,0.0,0.0,0.0,0.0
Holli,76,0.0,98.684,1.3159999999999998,0.0,0.0,0.0
Hollie,127,0.0,96.06299999999999,3.937,0.0,0.0,0.0
Hollis,75,2.667,84.0,12.0,1.3330000000000002,0.0,0.0
Holly,2368,0.591,97.382,0.507,1.3940000000000001,0.042,0.084
Homer,126,7.143,79.365,7.937,5.556,0.0,0.0
Homero,31,93.54799999999999,3.2260000000000004,3.2260000000000004,0.0,0.0,0.0
Hong,398,0.503,1.508,0.0,97.73899999999999,0.0,0.251
Hope,296,5.742999999999999,83.446,9.797,1.014,0.0,0.0
Horace,155,1.29,54.193999999999996,41.935,1.935,0.0,0.645
Horacio,87,87.35600000000001,10.345,1.149,1.149,0.0,0.0
Horst,23,0.0,100.0,0.0,0.0,0.0,0.0
Hortencia,66,93.939,6.061,0.0,0.0,0.0,0.0
Hossein,52,0.0,90.385,0.0,7.692,1.923,0.0
Houston,35,2.8569999999999998,77.143,20.0,0.0,0.0,0.0
Howard,2259,0.575,89.154,5.755,4.338,0.08900000000000001,0.08900000000000001
Hoyt,37,2.7030000000000003,91.89200000000001,2.7030000000000003,2.7030000000000003,0.0,0.0
Hsiu,19,0.0,0.0,0.0,100.0,0.0,0.0
Hua,101,0.0,0.0,0.0,100.0,0.0,0.0
Huan,75,0.0,1.3330000000000002,1.3330000000000002,97.333,0.0,0.0
Hubert,191,1.571,74.869,14.66,8.377,0.524,0.0
Hue,54,0.0,3.7039999999999997,0.0,96.296,0.0,0.0
Huey,37,0.0,29.73,18.919,51.351000000000006,0.0,0.0
Hugh,596,0.168,92.95299999999999,4.698,1.8459999999999999,0.0,0.336
Hugo,376,81.383,17.021,0.0,1.5959999999999999,0.0,0.0
Hui,181,0.552,0.552,0.0,98.895,0.0,0.0
Humberto,313,92.971,5.431,0.958,0.639,0.0,0.0
Hun,15,0.0,0.0,0.0,100.0,0.0,0.0
Hung,419,0.47700000000000004,0.716,0.239,98.09100000000001,0.0,0.47700000000000004
Hunter,120,1.6669999999999998,98.333,0.0,0.0,0.0,0.0
Huong,125,0.8,0.8,0.0,98.4,0.0,0.0
Hussein,49,0.0,69.388,14.286,16.327,0.0,0.0
Huy,110,0.0,0.909,0.0,99.09100000000001,0.0,0.0
Huyen,34,0.0,0.0,0.0,100.0,0.0,0.0
Hwa,30,0.0,0.0,0.0,100.0,0.0,0.0
Hye,53,0.0,11.321,0.0,88.679,0.0,0.0
Hyo,34,0.0,2.9410000000000003,0.0,97.059,0.0,0.0
Hyun,119,0.84,2.521,0.0,95.79799999999999,0.84,0.0
Hyung,39,0.0,5.127999999999999,0.0,94.87200000000001,0.0,0.0
Iain,47,0.0,100.0,0.0,0.0,0.0,0.0
Ian,1156,0.779,93.166,2.855,2.855,0.0,0.34600000000000003
Ibrahim,83,1.205,65.06,13.253,19.277,1.205,0.0
Ida,273,13.187000000000001,64.10300000000001,15.017999999999999,6.593,0.733,0.366
Idalia,32,78.125,18.75,0.0,3.125,0.0,0.0
Ignacio,332,90.06,7.229,0.0,2.7110000000000003,0.0,0.0
Igor,291,2.062,96.90700000000001,0.0,1.031,0.0,0.0
Ihor,19,0.0,100.0,0.0,0.0,0.0,0.0
Ila,80,0.0,85.0,0.0,12.5,1.25,1.25
Ilan,36,0.0,100.0,0.0,0.0,0.0,0.0
Ilana,53,1.8869999999999998,96.226,0.0,1.8869999999999998,0.0,0.0
Ileana,69,63.768,36.232,0.0,0.0,0.0,0.0
Ilene,157,1.274,95.541,1.274,1.274,0.0,0.637
Iliana,45,80.0,20.0,0.0,0.0,0.0,0.0
Ilias,15,0.0,100.0,0.0,0.0,0.0,0.0
Ilona,74,4.053999999999999,93.243,2.7030000000000003,0.0,0.0,0.0
Ilya,67,1.493,98.507,0.0,0.0,0.0,0.0
Imad,38,0.0,76.316,0.0,23.684,0.0,0.0
Imelda,181,49.724,16.022000000000002,2.21,31.491999999999997,0.552,0.0
Imogene,38,5.263,71.053,21.053,2.6319999999999997,0.0,0.0
Imran,54,0.0,37.037,3.7039999999999997,59.25899999999999,0.0,0.0
In,70,0.0,2.8569999999999998,0.0,97.14299999999999,0.0,0.0
Ina,105,1.905,80.0,13.333,4.762,0.0,0.0
Inderjit,43,0.0,18.605,0.0,76.744,4.651,0.0
India,30,6.667000000000001,53.333,40.0,0.0,0.0,0.0
Indira,53,9.434,26.415,3.7739999999999996,54.717,5.66,0.0
Ines,83,57.831,33.735,3.614,4.819,0.0,0.0
Inez,100,19.0,46.0,30.0,4.0,0.0,1.0
Inga,47,0.0,89.36200000000001,4.255,2.128,2.128,2.128
Inge,49,0.0,93.87799999999999,2.041,4.082,0.0,0.0
Ingeborg,47,2.128,97.87200000000001,0.0,0.0,0.0,0.0
Ingrid,391,13.043,73.657,8.951,3.5810000000000004,0.0,0.767
Inna,102,0.0,99.02,0.0,0.98,0.0,0.0
Ioan,60,0.0,100.0,0.0,0.0,0.0,0.0
Ioana,24,0.0,100.0,0.0,0.0,0.0,0.0
Ioannis,33,3.03,96.97,0.0,0.0,0.0,0.0
Iqbal,35,0.0,28.570999999999998,0.0,68.571,2.8569999999999998,0.0
Ira,341,0.88,88.27,9.677,0.88,0.293,0.0
Irena,73,1.37,97.26,0.0,1.37,0.0,0.0
Irene,1365,16.85,71.13600000000001,3.81,7.985,0.073,0.147
Irina,312,2.244,95.833,0.0,1.923,0.0,0.0
Iris,369,27.371,53.388000000000005,10.569,7.587999999999999,0.542,0.542
Irma,601,73.71,20.3,3.827,2.1630000000000003,0.0,0.0
Irvin,111,4.505,71.171,22.523000000000003,1.8019999999999998,0.0,0.0
Irving,112,16.964000000000002,66.071,12.5,2.679,1.786,0.0
Irwin,103,0.0,84.46600000000001,3.883,11.65,0.0,0.0
Iryna,38,0.0,100.0,0.0,0.0,0.0,0.0
Isaac,438,25.114,52.283,16.21,5.707999999999999,0.457,0.228
Isabel,431,60.556999999999995,33.875,0.696,4.64,0.23199999999999998,0.0
Isabella,66,10.606,74.242,3.03,10.606,1.515,0.0
Isabelle,91,3.2969999999999997,87.912,4.396,4.396,0.0,0.0
Isaiah,55,9.091000000000001,40.0,49.091,1.818,0.0,0.0
Isaias,67,92.537,4.478,1.493,1.493,0.0,0.0
Isela,37,91.89200000000001,5.405,0.0,2.7030000000000003,0.0,0.0
Isidro,156,89.744,5.769,0.0,4.487,0.0,0.0
Ismael,299,88.294,8.027000000000001,0.0,3.679,0.0,0.0
Ismail,39,0.0,58.974,17.949,23.076999999999998,0.0,0.0
Israel,283,72.438,22.968000000000004,2.827,1.413,0.353,0.0
Issa,30,0.0,83.333,0.0,13.333,3.333,0.0
Issac,31,35.484,38.71,22.581,0.0,3.2260000000000004,0.0
Iva,53,1.8869999999999998,94.34,3.7739999999999996,0.0,0.0,0.0
Ivan,714,28.151,60.364,4.902,6.582999999999999,0.0,0.0
Ivana,34,2.9410000000000003,79.41199999999999,5.882000000000001,11.765,0.0,0.0
Ivette,66,57.576,37.879,3.03,1.515,0.0,0.0
Ivonne,60,55.0,40.0,1.6669999999999998,1.6669999999999998,0.0,1.6669999999999998
Ivory,30,0.0,13.333,83.333,3.333,0.0,0.0
Ivy,154,6.494,50.648999999999994,14.935,26.623,0.0,1.2990000000000002
Iwona,44,2.273,97.727,0.0,0.0,0.0,0.0
Jacalyn,75,0.0,93.333,6.667000000000001,0.0,0.0,0.0
Jace,35,0.0,97.14299999999999,0.0,2.8569999999999998,0.0,0.0
Jacek,71,1.4080000000000001,97.18299999999999,0.0,0.0,1.4080000000000001,0.0
Jacinta,32,31.25,18.75,34.375,15.625,0.0,0.0
Jacinto,38,63.158,15.789000000000001,0.0,21.053,0.0,0.0
Jack,3253,1.045,93.29799999999999,0.9840000000000001,4.211,0.215,0.24600000000000002
Jacki,44,2.273,97.727,0.0,0.0,0.0,0.0
Jackie,830,1.9280000000000002,87.711,4.819,4.578,0.48200000000000004,0.48200000000000004
Jacklyn,93,3.2260000000000004,87.09700000000001,4.301,4.301,0.0,1.075
Jackson,156,3.205,66.02600000000001,11.538,19.230999999999998,0.0,0.0
Jacky,38,0.0,52.632,2.6319999999999997,44.736999999999995,0.0,0.0
Jaclyn,352,1.136,95.73899999999999,0.852,1.705,0.568,0.0
Jacob,1962,3.0069999999999997,91.845,1.631,3.2110000000000003,0.153,0.153
Jacque,59,3.39,91.525,5.085,0.0,0.0,0.0
Jacquelin,44,9.091000000000001,79.545,9.091000000000001,0.0,2.273,0.0
Jacqueline,3709,5.635,80.318,11.863,1.8330000000000002,0.135,0.21600000000000003
Jacquelyn,695,2.0140000000000002,86.331,10.790999999999999,0.7190000000000001,0.14400000000000002,0.0
Jacquelynn,37,2.7030000000000003,94.595,0.0,2.7030000000000003,0.0,0.0
Jacques,149,4.027,72.483,21.476999999999997,2.013,0.0,0.0
Jacy,15,0.0,100.0,0.0,0.0,0.0,0.0
Jada,30,0.0,76.667,23.333000000000002,0.0,0.0,0.0
Jade,93,2.151,78.495,4.301,15.054,0.0,0.0
Jadwiga,38,0.0,100.0,0.0,0.0,0.0,0.0
Jae,165,0.0,11.515,0.606,87.87899999999999,0.0,0.0
Jagdish,41,0.0,26.829,0.0,73.171,0.0,0.0
Jai,44,0.0,34.091,2.273,63.636,0.0,0.0
Jaime,1561,49.327,44.971000000000004,0.44799999999999995,4.933,0.128,0.192
Jaimee,32,3.125,84.375,3.125,9.375,0.0,0.0
Jaimie,77,3.8960000000000004,90.90899999999999,3.8960000000000004,1.2990000000000002,0.0,0.0
Jairo,64,96.875,3.125,0.0,0.0,0.0,0.0
Jake,179,2.793,88.82700000000001,2.793,5.587000000000001,0.0,0.0
Jamal,97,3.093,49.485,27.835,18.557000000000002,0.0,1.031
Jamee,27,0.0,100.0,0.0,0.0,0.0,0.0
James,45722,1.0,94.016,3.279,1.472,0.11599999999999999,0.11800000000000001
Jamey,80,1.25,97.5,0.0,1.25,0.0,0.0
Jami,217,0.461,97.696,1.382,0.461,0.0,0.0
Jamie,2982,2.012,94.46700000000001,1.5759999999999998,1.643,0.168,0.134
Jamil,36,2.778,55.556000000000004,19.444000000000003,22.221999999999998,0.0,0.0
Jamila,42,0.0,35.714,52.381,11.905,0.0,0.0
Jamison,62,1.6130000000000002,96.774,0.0,1.6130000000000002,0.0,0.0
Jan,1337,0.374,97.008,0.598,1.795,0.075,0.15
Jana,666,1.652,96.096,1.351,0.15,0.601,0.15
Janae,46,2.174,93.478,2.174,2.174,0.0,0.0
Jane,3863,0.88,93.96799999999999,0.9840000000000001,3.779,0.18100000000000002,0.207
Janeen,91,2.198,89.01100000000001,7.692,1.099,0.0,0.0
Janel,140,2.1430000000000002,91.429,5.0,1.429,0.0,0.0
Janell,150,2.0,90.0,7.332999999999999,0.667,0.0,0.0
Janelle,461,2.386,91.97399999999999,3.688,1.735,0.217,0.0
Janene,57,0.0,94.73700000000001,1.754,1.754,1.754,0.0
Janet,6368,2.041,93.15299999999999,2.575,1.963,0.126,0.141
Janette,323,9.597999999999999,83.28200000000001,3.096,4.025,0.0,0.0
Janey,32,0.0,93.75,3.125,3.125,0.0,0.0
Jani,16,0.0,100.0,0.0,0.0,0.0,0.0
Janice,4085,1.077,90.845,6.022,1.714,0.171,0.171
Janie,289,8.997,74.39399999999999,10.727,4.843999999999999,1.038,0.0
Janina,65,6.154,89.23100000000001,0.0,4.615,0.0,0.0
Janine,548,0.912,94.34299999999999,3.285,1.2770000000000001,0.0,0.182
Janis,631,0.634,93.661,2.853,2.694,0.0,0.158
Jann,43,0.0,90.698,4.651,4.651,0.0,0.0
Janna,196,0.51,95.40799999999999,1.02,1.02,0.51,1.531
Jannette,36,27.778000000000002,61.111000000000004,8.333,2.778,0.0,0.0
Janusz,53,0.0,100.0,0.0,0.0,0.0,0.0
Jaqueline,49,24.49,67.347,6.122000000000001,2.041,0.0,0.0
Jared,1200,1.167,96.25,1.083,0.667,0.25,0.583
Jarett,16,0.0,100.0,0.0,0.0,0.0,0.0
Jarod,52,0.0,100.0,0.0,0.0,0.0,0.0
Jaroslaw,56,0.0,100.0,0.0,0.0,0.0,0.0
Jarred,49,0.0,93.87799999999999,6.122000000000001,0.0,0.0,0.0
Jarrett,97,2.062,85.56700000000001,12.370999999999999,0.0,0.0,0.0
Jarrod,194,1.031,94.845,2.062,1.546,0.515,0.0
Jarvis,43,0.0,46.512,51.163000000000004,2.326,0.0,0.0
Jasbir,36,2.778,13.889000000000001,0.0,77.778,5.556,0.0
Jasen,35,2.8569999999999998,94.286,0.0,2.8569999999999998,0.0,0.0
Jasmin,70,15.714,55.714,5.7139999999999995,22.857,0.0,0.0
Jasmine,148,10.811,44.595,22.296999999999997,21.622,0.0,0.6759999999999999
Jason,11815,1.6669999999999998,93.542,1.574,2.861,0.161,0.195
Jasper,58,1.724,68.96600000000001,22.414,6.897,0.0,0.0
Jaswinder,61,0.0,13.115,1.639,78.689,6.557,0.0
Jatinder,40,0.0,27.5,0.0,70.0,2.5,0.0
Javier,1001,94.505,4.895,0.0,0.5,0.1,0.0
Jay,2625,1.41,91.962,0.838,5.218999999999999,0.267,0.305
Jayant,32,0.0,28.125,0.0,65.625,3.125,3.125
Jaye,39,0.0,92.30799999999999,5.127999999999999,2.5639999999999996,0.0,0.0
Jayesh,44,0.0,9.091000000000001,0.0,84.09100000000001,4.545,2.273
Jayme,128,2.344,96.094,1.5630000000000002,0.0,0.0,0.0
Jayne,423,1.182,95.508,0.473,2.128,0.0,0.7090000000000001
Jayson,178,2.8089999999999997,85.39299999999999,1.685,9.551,0.562,0.0
Jean,3687,1.492,87.361,7.567,3.228,0.163,0.19
Jeana,62,3.2260000000000004,93.54799999999999,0.0,3.2260000000000004,0.0,0.0
Jeanette,1151,5.9079999999999995,83.406,8.687999999999999,1.651,0.261,0.087
Jeanie,142,2.113,92.25399999999999,1.4080000000000001,3.5210000000000004,0.0,0.7040000000000001
Jeanine,371,0.27,93.531,5.391,0.539,0.0,0.27
Jeanmarie,61,0.0,95.08200000000001,3.279,1.639,0.0,0.0
Jeanna,88,2.273,94.318,2.273,1.136,0.0,0.0
Jeanne,1938,0.568,96.38799999999999,0.98,1.909,0.155,0.0
Jeannette,427,9.368,84.075,4.45,1.874,0.23399999999999999,0.0
Jeannie,393,4.58,82.95200000000001,1.272,10.940999999999999,0.0,0.254
Jeannine,302,0.0,97.351,1.9869999999999999,0.662,0.0,0.0
Jeb,24,0.0,100.0,0.0,0.0,0.0,0.0
Jed,124,0.0,100.0,0.0,0.0,0.0,0.0
Jedidiah,34,0.0,94.118,2.9410000000000003,2.9410000000000003,0.0,0.0
Jee,16,0.0,0.0,0.0,100.0,0.0,0.0
Jeff,1924,0.884,95.21799999999999,0.5720000000000001,3.0669999999999997,0.156,0.10400000000000001
Jefferey,38,0.0,89.47399999999999,5.263,5.263,0.0,0.0
Jefferson,164,1.829,82.31700000000001,5.4879999999999995,9.756,0.0,0.61
Jeffery,1981,0.606,94.346,3.5839999999999996,1.212,0.20199999999999999,0.05
